datetime,External dew-point temp. (°C),Global radiation (W/m²),Max. adaptive temp. (°C),Daily running mean temp. (°C),Direct radiation (W/m²),Wet-bulb temperature (°C),Wind speed (m/s),Solar azimuth (deg.),Diffuse radiation (W/m²),Dry-bulb temperature (°C)
2003-07-09 17:30:00,8.94,304.000,26.61,14.56,83.325,12.40,4.00,259.9,254.000,16.80
2003-07-09 18:30:00,10.42,195.000,26.61,14.56,62.659,12.80,4.00,272.1,166.000,16.00
2003-07-09 19:30:00,8.90,99.000,26.61,14.56,41.348,12.30,4.00,283.3,86.000,16.60
2003-07-09 20:30:00,8.91,36.000,26.61,14.56,18.191,12.10,5.00,294.3,33.000,16.10
2003-07-09 21:30:00,9.15,4.000,26.61,14.56,0.000,12.00,4.00,305.6,4.000,15.60
2003-07-09 22:30:00,11.74,0.000,26.61,14.56,0.000,12.40,3.00,317.6,0.000,13.30
2003-07-09 23:30:00,11.28,0.000,26.61,14.56,0.000,12.10,0.00,330.5,0.000,13.20
2003-07-10 00:30:00,10.79,0.000,26.61,14.56,0.000,12.00,1.00,344.2,0.000,13.60
2003-07-10 01:30:00,10.57,0.000,26.57,14.47,0.000,11.80,2.00,358.5,0.000,13.40
2003-07-10 02:30:00,10.73,0.000,26.57,14.47,0.000,11.80,2.00,12.8,0.000,13.20
2003-07-10 03:30:00,10.47,0.000,26.57,14.47,0.000,11.40,2.00,26.7,0.000,12.60
2003-07-10 04:30:00,10.19,0.000,26.57,14.47,0.000,10.90,2.00,39.8,0.000,11.80
2003-07-10 05:30:00,9.45,19.000,26.57,14.47,0.000,10.20,2.00,52.0,19.000,11.10
2003-07-10 06:30:00,10.05,88.000,26.57,14.47,226.262,11.00,2.00,63.4,58.000,12.20
2003-07-10 07:30:00,10.04,216.000,26.57,14.47,249.005,11.30,3.00,74.5,146.000,12.90
2003-07-10 08:30:00,10.53,211.000,26.57,14.47,116.078,12.20,3.00,85.6,161.000,14.40
2003-07-10 09:30:00,11.12,224.000,26.57,14.47,63.017,12.30,4.00,97.5,188.000,13.90
2003-07-10 10:30:00,11.67,361.000,26.57,14.47,100.993,13.30,3.00,111.2,291.000,15.60
2003-07-10 11:30:00,12.04,483.000,26.57,14.47,180.206,13.90,4.00,128.1,341.000,16.60
2003-07-10 12:30:00,12.51,470.000,26.57,14.47,142.452,14.70,4.00,150.0,349.000,18.00
2003-07-10 13:30:00,11.99,366.000,26.57,14.47,38.937,14.50,5.00,177.0,332.000,18.20
2003-07-10 14:30:00,11.66,321.000,26.57,14.47,36.142,14.60,5.00,204.6,290.000,18.90
2003-07-10 15:30:00,12.52,277.000,26.57,14.47,23.630,14.90,5.00,227.7,258.000,18.50
2003-07-10 16:30:00,12.40,263.000,26.57,14.47,23.747,15.10,6.00,245.5,246.000,19.20
2003-07-10 17:30:00,12.06,201.000,26.57,14.47,21.698,15.00,6.00,259.7,188.000,19.40
2003-07-10 18:30:00,12.33,102.000,26.57,14.47,10.827,14.80,7.00,271.9,97.000,18.50
2003-07-10 19:30:00,12.34,44.000,26.57,14.47,9.576,14.30,7.00,283.2,41.000,17.20
2003-07-10 20:30:00,13.01,22.000,26.57,14.47,6.110,14.40,6.00,294.2,21.000,16.50
2003-07-10 21:30:00,13.25,7.000,26.57,14.47,0.000,14.50,6.00,305.5,7.000,16.40
2003-07-10 22:30:00,13.28,0.000,26.57,14.47,0.000,14.40,5.00,317.5,0.000,16.10
2003-07-10 23:30:00,13.20,0.000,26.57,14.47,0.000,14.20,6.00,330.4,0.000,15.70
2003-07-11 00:30:00,12.96,0.000,26.57,14.47,0.000,13.90,5.00,344.1,0.000,15.30
2003-07-11 01:30:00,12.96,0.000,26.65,14.70,0.000,13.90,3.00,358.5,0.000,15.30
2003-07-11 02:30:00,12.78,0.000,26.65,14.70,0.000,13.60,4.00,12.8,0.000,14.80
2003-07-11 03:30:00,12.93,0.000,26.65,14.70,0.000,13.80,4.00,26.7,0.000,15.10
2003-07-11 04:30:00,13.00,0.000,26.65,14.70,0.000,13.80,4.00,39.8,0.000,15.00
2003-07-11 05:30:00,12.15,16.000,26.65,14.70,0.000,13.20,3.00,52.0,16.000,14.70
2003-07-11 06:30:00,11.83,45.000,26.65,14.70,7.662,12.90,4.00,63.5,44.000,14.40
2003-07-11 07:30:00,12.18,66.000,26.65,14.70,7.164,13.30,4.00,74.5,64.000,14.90
2003-07-11 08:30:00,13.35,90.000,26.65,14.70,6.994,14.20,4.00,85.7,87.000,15.50
2003-07-11 09:30:00,14.33,109.000,26.65,14.70,7.022,15.20,5.00,97.6,105.000,16.60
2003-07-11 10:30:00,14.22,114.000,26.65,14.70,4.338,15.40,7.00,111.3,111.000,17.30
2003-07-11 11:30:00,15.08,138.000,26.65,14.70,3.814,15.80,7.00,128.1,135.000,17.00
2003-07-11 12:30:00,14.75,209.000,26.65,14.70,7.074,15.90,7.00,150.0,203.000,17.80
2003-07-11 13:30:00,14.63,261.000,26.65,14.70,10.320,16.30,8.00,176.9,252.000,19.10
2003-07-11 14:30:00,14.57,197.000,26.65,14.70,8.171,16.20,9.00,204.5,190.000,18.90
2003-07-11 15:30:00,14.95,130.000,26.65,14.70,4.981,16.20,8.00,227.6,126.000,18.30
2003-07-11 16:30:00,15.18,121.000,26.65,14.70,5.595,16.30,9.00,245.4,117.000,18.20
2003-07-11 17:30:00,15.08,95.000,26.65,14.70,6.688,16.20,9.00,259.6,91.000,18.10
2003-07-11 18:30:00,15.28,56.000,26.65,14.70,4.341,16.10,8.00,271.8,54.000,17.50
2003-07-11 19:30:00,15.51,29.000,26.65,14.70,0.000,16.10,6.00,283.1,29.000,17.10
2003-07-11 20:30:00,15.26,17.000,26.65,14.70,0.000,15.80,6.00,294.1,17.000,16.70
2003-07-11 21:30:00,14.50,6.000,26.65,14.70,0.000,15.00,6.00,305.4,6.000,15.80
2003-07-11 22:30:00,14.16,0.000,26.65,14.70,0.000,14.60,5.00,317.4,0.000,15.30
2003-07-11 23:30:00,14.67,0.000,26.65,14.70,0.000,15.10,4.00,330.3,0.000,15.80
2003-07-12 00:30:00,15.12,0.000,26.65,14.70,0.000,15.60,4.00,344.1,0.000,16.40
2003-07-12 01:30:00,15.38,0.000,26.77,15.06,0.000,15.80,4.00,358.4,0.000,16.50
2003-07-12 02:30:00,15.38,0.000,26.77,15.06,0.000,15.80,4.00,12.8,0.000,16.50
2003-07-12 03:30:00,15.33,0.000,26.77,15.06,0.000,15.80,3.00,26.8,0.000,16.60
2003-07-12 04:30:00,15.44,1.000,26.77,15.06,0.000,15.80,3.00,39.9,1.000,16.40
2003-07-12 05:30:00,15.57,8.000,26.77,15.06,0.000,15.80,3.00,52.1,8.000,16.20
2003-07-12 06:30:00,15.57,23.000,26.77,15.06,23.368,15.80,3.00,63.5,20.000,16.20
2003-07-12 07:30:00,15.44,38.000,26.77,15.06,10.824,15.80,3.00,74.6,35.000,16.40
2003-07-12 08:30:00,15.54,85.000,26.77,15.06,9.366,15.90,2.00,85.8,81.000,16.50
2003-07-12 09:30:00,16.20,128.000,26.77,15.06,7.043,16.60,3.00,97.7,124.000,17.30
2003-07-12 10:30:00,16.13,136.000,26.77,15.06,5.796,16.70,3.00,111.3,132.000,17.70
2003-07-12 11:30:00,16.55,138.000,26.77,15.06,5.094,17.10,4.00,128.2,134.000,18.10
2003-07-12 12:30:00,16.91,148.000,26.77,15.06,4.723,17.40,4.00,150.0,144.000,18.30
2003-07-12 13:30:00,17.16,158.000,26.77,15.06,3.444,17.70,5.00,176.9,155.000,18.70
2003-07-12 14:30:00,17.06,152.000,26.77,15.06,3.506,17.60,5.00,204.4,149.000,18.60
2003-07-12 15:30:00,16.54,136.000,26.77,15.06,3.740,17.20,6.00,227.4,133.000,18.40
2003-07-12 16:30:00,16.02,110.000,26.77,15.06,2.802,16.70,6.00,245.2,108.000,17.90
2003-07-12 17:30:00,15.97,89.000,26.77,15.06,3.350,16.60,7.00,259.5,87.000,17.70
2003-07-12 18:30:00,15.93,72.000,26.77,15.06,4.352,16.50,5.00,271.7,70.000,17.50
2003-07-12 19:30:00,15.66,39.000,26.77,15.06,0.000,16.30,6.00,282.9,39.000,17.40
2003-07-12 20:30:00,15.56,12.000,26.77,15.06,0.000,16.20,6.00,294.0,12.000,17.30
2003-07-12 21:30:00,15.18,2.000,26.77,15.06,0.000,15.90,6.00,305.3,2.000,17.10
2003-07-12 22:30:00,14.87,0.000,26.77,15.06,0.000,15.60,6.00,317.3,0.000,16.80
2003-07-12 23:30:00,14.87,0.000,26.77,15.06,0.000,15.60,5.00,330.2,0.000,16.80
2003-07-13 00:30:00,14.93,0.000,26.77,15.06,0.000,15.60,6.00,344.0,0.000,16.70
2003-07-13 01:30:00,14.73,0.000,26.91,15.49,0.000,15.40,6.00,358.4,0.000,16.50
2003-07-13 02:30:00,14.63,0.000,26.91,15.49,0.000,15.30,6.00,12.8,0.000,16.40
2003-07-13 03:30:00,14.46,0.000,26.91,15.49,0.000,15.20,6.00,26.8,0.000,16.40
2003-07-13 04:30:00,14.12,0.000,26.91,15.49,0.000,15.00,6.00,39.9,0.000,16.40
2003-07-13 05:30:00,14.01,4.000,26.91,15.49,0.000,14.90,5.00,52.1,4.000,16.30
2003-07-13 06:30:00,13.91,15.000,26.91,15.49,7.926,14.80,5.00,63.6,14.000,16.20
2003-07-13 07:30:00,13.73,37.000,26.91,15.49,7.271,14.70,4.00,74.7,35.000,16.20
2003-07-13 08:30:00,13.89,98.000,26.91,15.49,7.056,14.90,4.00,85.8,95.000,16.50
2003-07-13 09:30:00,14.09,178.000,26.91,15.49,7.065,15.40,5.00,97.8,174.000,17.50
2003-07-13 10:30:00,14.24,209.000,26.91,15.49,8.715,15.60,6.00,111.4,203.000,17.80
2003-07-13 11:30:00,14.72,318.000,26.91,15.49,38.273,16.10,5.00,128.3,288.000,18.40
2003-07-13 12:30:00,14.87,490.000,26.91,15.49,81.592,16.80,5.00,150.0,421.000,20.10
2003-07-13 13:30:00,14.66,643.000,26.91,15.49,251.785,17.00,6.00,176.8,424.000,21.00
2003-07-13 14:30:00,14.82,668.000,26.91,15.49,324.150,17.30,6.00,204.3,391.000,21.60
2003-07-13 15:30:00,14.70,457.000,26.91,15.49,146.072,17.20,6.00,227.3,340.000,21.50
2003-07-13 16:30:00,14.77,209.000,26.91,15.49,28.061,17.10,6.00,245.1,189.000,21.10
2003-07-13 17:30:00,13.99,93.000,26.91,15.49,8.392,15.90,6.00,259.3,88.000,19.00
2003-07-13 18:30:00,14.20,88.000,26.91,15.49,8.729,15.80,5.00,271.6,84.000,18.40
2003-07-13 19:30:00,14.75,60.000,26.91,15.49,9.698,15.90,5.00,282.8,57.000,17.80
2003-07-13 20:30:00,15.01,19.000,26.91,15.49,12.557,15.80,3.00,293.9,17.000,17.10
2003-07-13 21:30:00,15.06,4.000,26.91,15.49,0.000,15.60,2.00,305.2,4.000,16.50
2003-07-13 22:30:00,14.44,0.000,26.91,15.49,0.000,15.00,2.00,317.3,0.000,15.90
2003-07-13 23:30:00,13.96,0.000,26.91,15.49,0.000,14.60,1.00,330.2,0.000,15.60
2003-07-14 00:30:00,14.03,0.000,26.91,15.49,0.000,14.60,1.00,344.0,0.000,15.50
2003-07-14 01:30:00,14.12,0.000,27.06,15.94,0.000,14.50,0.00,358.4,0.000,15.10
2003-07-14 02:30:00,13.99,0.000,27.06,15.94,0.000,14.50,1.00,12.8,0.000,15.30
2003-07-14 03:30:00,13.23,0.000,27.06,15.94,0.000,13.90,2.00,26.8,0.000,14.90
2003-07-14 04:30:00,13.71,0.000,27.06,15.94,0.000,14.30,2.00,39.9,0.000,15.20
2003-07-14 05:30:00,13.69,8.000,27.06,15.94,0.000,14.40,3.00,52.2,8.000,15.50
2003-07-14 06:30:00,13.96,40.000,27.06,15.94,24.215,14.60,4.00,63.7,37.000,15.60
2003-07-14 07:30:00,14.28,117.000,27.06,15.94,58.623,14.90,4.00,74.7,101.000,15.90
2003-07-14 08:30:00,14.33,276.000,27.06,15.94,255.220,15.20,3.00,85.9,168.000,16.60
2003-07-14 09:30:00,13.97,333.000,27.06,15.94,217.951,15.40,3.00,97.9,210.000,17.70
2003-07-14 10:30:00,13.28,257.000,27.06,15.94,48.045,15.20,4.00,111.5,224.000,18.20
2003-07-14 11:30:00,13.59,412.000,27.06,15.94,237.744,15.60,3.00,128.4,226.000,18.80
2003-07-14 12:30:00,14.86,576.000,27.06,15.94,362.422,16.90,4.00,150.1,270.000,20.40
2003-07-14 13:30:00,13.54,488.000,27.06,15.94,221.062,16.20,3.00,176.8,296.000,20.50
2003-07-14 14:30:00,14.34,550.000,27.06,15.94,317.571,17.00,3.00,204.1,279.000,21.50
2003-07-14 15:30:00,14.66,566.000,27.06,15.94,357.588,17.60,4.00,227.1,280.000,22.70
2003-07-14 16:30:00,14.24,442.000,27.06,15.94,209.406,17.30,4.00,244.9,293.000,22.50
2003-07-14 17:30:00,15.19,390.000,27.06,15.94,223.691,18.00,5.00,259.2,257.000,23.00
2003-07-14 18:30:00,15.14,352.000,27.06,15.94,352.395,17.80,5.00,271.4,191.000,22.50
2003-07-14 19:30:00,15.89,264.000,27.06,15.94,435.305,18.60,4.00,282.7,130.000,23.60
2003-07-14 20:30:00,15.49,99.000,27.06,15.94,260.156,18.10,4.00,293.8,58.000,22.80
2003-07-14 21:30:00,14.16,12.000,27.06,15.94,0.000,16.40,3.00,305.1,12.000,20.10
2003-07-14 22:30:00,14.16,0.000,27.06,15.94,0.000,15.40,4.00,317.2,0.000,17.40
2003-07-14 23:30:00,13.75,0.000,27.06,15.94,0.000,14.90,3.00,330.1,0.000,16.70
2003-07-15 00:30:00,13.07,0.000,27.06,15.94,0.000,14.20,3.00,343.9,0.000,15.90
2003-07-15 01:30:00,12.57,0.000,27.24,16.49,0.000,13.60,3.00,358.3,0.000,15.10
2003-07-15 02:30:00,11.83,0.000,27.24,16.49,0.000,12.90,3.00,12.8,0.000,14.40
2003-07-15 03:30:00,11.91,0.000,27.24,16.49,0.000,12.70,3.00,26.8,0.000,13.80
2003-07-15 04:30:00,11.31,0.000,27.24,16.49,0.000,12.20,3.00,40.0,0.000,13.40
2003-07-15 05:30:00,11.15,3.000,27.24,16.49,0.000,11.90,3.00,52.2,3.000,12.90
2003-07-15 06:30:00,10.57,11.000,27.24,16.49,8.228,11.50,4.00,63.7,10.000,12.70
2003-07-15 07:30:00,10.76,25.000,27.24,16.49,7.388,11.60,4.00,74.8,23.000,12.70
2003-07-15 08:30:00,10.61,42.000,27.24,16.49,7.124,11.60,4.00,86.0,39.000,12.90
2003-07-15 09:30:00,10.81,61.000,27.24,16.49,3.556,11.80,3.00,98.0,59.000,13.10
2003-07-15 10:30:00,10.76,76.000,27.24,16.49,2.919,11.90,4.00,111.6,74.000,13.40
2003-07-15 11:30:00,10.74,99.000,27.24,16.49,3.842,12.10,3.00,128.5,96.000,13.90
2003-07-15 12:30:00,10.80,120.000,27.24,16.49,4.745,12.30,4.00,150.1,116.000,14.30
2003-07-15 13:30:00,11.31,115.000,27.24,16.49,3.459,12.70,4.00,176.7,112.000,14.60
2003-07-15 14:30:00,11.10,150.000,27.24,16.49,5.868,12.50,4.00,204.0,145.000,14.40
2003-07-15 15:30:00,11.34,157.000,27.24,16.49,7.514,12.80,4.00,227.0,151.000,14.80
2003-07-15 16:30:00,11.09,106.000,27.24,16.49,7.040,12.70,5.00,244.8,101.000,14.90
2003-07-15 17:30:00,10.77,86.000,27.24,16.49,6.743,12.70,5.00,259.0,82.000,15.30
2003-07-15 18:30:00,10.05,62.000,27.24,16.49,6.588,12.20,5.00,271.3,59.000,15.00
2003-07-15 19:30:00,10.34,31.000,27.24,16.49,9.797,12.10,6.00,282.6,28.000,14.40
2003-07-15 20:30:00,9.92,13.000,27.24,16.49,12.835,11.50,6.00,293.7,11.000,13.50
2003-07-15 21:30:00,9.77,3.000,27.24,16.49,0.000,11.50,4.00,305.0,3.000,13.70
2003-07-15 22:30:00,9.29,0.000,27.24,16.49,0.000,11.00,6.00,317.1,0.000,13.10
2003-07-15 23:30:00,9.16,0.000,27.24,16.49,0.000,10.80,5.00,330.0,0.000,12.80
2003-07-16 00:30:00,9.42,0.000,27.24,16.49,0.000,10.80,4.00,343.9,0.000,12.50
2003-07-16 01:30:00,9.22,0.000,27.07,15.96,0.000,10.70,4.00,358.3,0.000,12.50
2003-07-16 02:30:00,8.83,0.000,27.07,15.96,0.000,10.50,4.00,12.8,0.000,12.50
2003-07-16 03:30:00,8.69,0.000,27.07,15.96,0.000,10.30,4.00,26.9,0.000,12.20
2003-07-16 04:30:00,8.67,0.000,27.07,15.96,0.000,10.20,4.00,40.1,0.000,12.00
2003-07-16 05:30:00,8.45,5.000,27.07,15.96,0.000,10.00,4.00,52.3,5.000,11.80
2003-07-16 06:30:00,8.05,29.000,27.07,15.96,8.444,9.80,5.00,63.8,28.000,11.80
2003-07-16 07:30:00,8.26,75.000,27.07,15.96,11.202,9.90,4.00,74.9,72.000,11.80
2003-07-16 08:30:00,7.85,206.000,27.07,15.96,126.663,9.70,4.00,86.1,153.000,11.80
2003-07-16 09:30:00,7.34,324.000,27.07,15.96,199.994,10.00,5.00,98.1,212.000,13.00
2003-07-16 10:30:00,7.17,439.000,27.07,15.96,291.398,10.10,5.00,111.8,240.000,13.40
2003-07-16 11:30:00,7.40,613.000,27.07,15.96,416.050,10.70,5.00,128.6,289.000,14.50
2003-07-16 12:30:00,7.74,676.000,27.07,15.96,434.007,11.20,6.00,150.2,311.000,15.30
2003-07-16 13:30:00,7.67,739.000,27.07,15.96,519.981,11.30,5.00,176.7,289.000,15.60
2003-07-16 14:30:00,8.04,804.000,27.07,15.96,650.333,11.60,5.00,203.9,251.000,15.90
2003-07-16 15:30:00,7.83,738.000,27.07,15.96,621.248,11.80,5.00,226.8,243.000,16.60
2003-07-16 16:30:00,8.15,560.000,27.07,15.96,424.893,12.20,5.00,244.6,259.000,17.20
2003-07-16 17:30:00,7.29,347.000,27.07,15.96,208.035,11.90,5.00,258.9,224.000,17.40
2003-07-16 18:30:00,7.74,212.000,27.07,15.96,110.310,11.80,5.00,271.1,162.000,16.70
2003-07-16 19:30:00,7.80,157.000,27.07,15.96,134.923,11.40,5.00,282.4,116.000,15.70
2003-07-16 20:30:00,8.04,84.000,27.07,15.96,176.172,11.30,5.00,293.5,57.000,15.20
2003-07-16 21:30:00,7.40,11.000,27.07,15.96,0.000,10.30,5.00,304.9,11.000,13.60
2003-07-16 22:30:00,6.63,0.000,27.07,15.96,0.000,9.40,5.00,317.0,0.000,12.40
2003-07-16 23:30:00,6.55,0.000,27.07,15.96,0.000,8.90,4.00,329.9,0.000,11.40
2003-07-17 00:30:00,6.52,0.000,27.07,15.96,0.000,8.70,3.00,343.8,0.000,11.00
2003-07-17 01:30:00,6.41,0.000,26.92,15.53,0.000,8.60,3.00,358.3,0.000,10.90
2003-07-17 02:30:00,6.49,0.000,26.92,15.53,0.000,8.40,3.00,12.8,0.000,10.40
2003-07-17 03:30:00,6.35,0.000,26.92,15.53,0.000,8.00,2.00,26.9,0.000,9.70
2003-07-17 04:30:00,5.90,0.000,26.92,15.53,0.000,7.50,3.00,40.1,0.000,9.10
2003-07-17 05:30:00,5.89,13.000,26.92,15.53,0.000,7.30,2.00,52.4,13.000,8.70
2003-07-17 06:30:00,5.89,49.000,26.92,15.53,8.625,7.30,2.00,63.9,48.000,8.70
2003-07-17 07:30:00,6.11,89.000,26.92,15.53,11.300,7.60,2.00,75.0,86.000,9.10
2003-07-17 08:30:00,5.82,109.000,26.92,15.53,9.609,7.80,3.00,86.2,105.000,9.80
2003-07-17 09:30:00,5.95,142.000,26.92,15.53,7.168,8.20,4.00,98.2,138.000,10.50
2003-07-17 10:30:00,6.64,192.000,26.92,15.53,7.341,8.80,5.00,111.9,187.000,11.10
2003-07-17 11:30:00,6.80,274.000,26.92,15.53,10.295,9.20,4.00,128.7,266.000,11.80
2003-07-17 12:30:00,7.48,365.000,26.92,15.53,11.912,10.20,4.00,150.3,355.000,13.30
2003-07-17 13:30:00,8.74,340.000,26.92,15.53,9.259,11.50,4.00,176.7,332.000,14.90
2003-07-17 14:30:00,8.95,207.000,26.92,15.53,5.890,11.90,4.00,203.7,202.000,15.60
2003-07-17 15:30:00,9.36,140.000,26.92,15.53,5.029,12.10,3.00,226.6,136.000,15.60
2003-07-17 16:30:00,9.87,184.000,26.92,15.53,8.487,12.40,3.00,244.4,178.000,15.70
2003-07-17 17:30:00,10.44,214.000,26.92,15.53,16.957,13.10,3.00,258.7,204.000,16.70
2003-07-17 18:30:00,11.67,163.000,26.92,15.53,22.143,13.90,2.00,271.0,153.000,17.10
2003-07-17 19:30:00,12.34,77.000,26.92,15.53,9.932,14.30,2.00,282.3,74.000,17.20
2003-07-17 20:30:00,12.48,24.000,26.92,15.53,0.000,14.30,2.00,293.4,24.000,17.00
2003-07-17 21:30:00,12.90,3.000,26.92,15.53,0.000,14.30,3.00,304.8,3.000,16.40
2003-07-17 22:30:00,13.11,0.000,26.92,15.53,0.000,14.30,2.00,316.9,0.000,16.10
2003-07-17 23:30:00,12.79,0.000,26.92,15.53,0.000,14.00,2.00,329.8,0.000,15.80
2003-07-18 00:30:00,12.82,0.000,26.92,15.53,0.000,13.90,2.00,343.7,0.000,15.50
2003-07-18 01:30:00,12.43,0.000,26.77,15.06,0.000,13.60,2.00,358.2,0.000,15.30
2003-07-18 02:30:00,11.86,0.000,26.77,15.06,0.000,13.20,2.00,12.8,0.000,15.10
2003-07-18 03:30:00,11.53,0.000,26.77,15.06,0.000,12.90,2.00,26.9,0.000,14.80
2003-07-18 04:30:00,11.02,0.000,26.77,15.06,0.000,12.50,2.00,40.2,0.000,14.50
2003-07-18 05:30:00,10.40,7.000,26.77,15.06,0.000,12.00,3.00,52.5,7.000,14.10
2003-07-18 06:30:00,10.47,26.000,26.77,15.06,8.819,12.00,2.00,64.0,25.000,14.00
2003-07-18 07:30:00,10.93,39.000,26.77,15.06,3.801,12.20,2.00,75.1,38.000,13.90
2003-07-18 08:30:00,11.03,78.000,26.77,15.06,7.245,12.30,1.00,86.4,75.000,14.00
2003-07-18 09:30:00,11.50,157.000,26.77,15.06,10.791,12.80,0.00,98.3,151.000,14.60
2003-07-18 10:30:00,12.04,285.000,26.77,15.06,19.139,13.50,1.00,112.0,272.000,15.60
2003-07-18 11:30:00,12.41,384.000,26.77,15.06,27.083,14.30,1.00,128.8,363.000,17.10
2003-07-18 12:30:00,12.80,427.000,26.77,15.06,35.804,14.90,2.00,150.3,397.000,18.10
2003-07-18 13:30:00,13.36,468.000,26.77,15.06,39.421,15.70,2.00,176.6,434.000,19.40
2003-07-18 14:30:00,12.37,477.000,26.77,15.06,34.219,15.50,2.00,203.6,448.000,20.30
2003-07-18 15:30:00,13.62,488.000,26.77,15.06,79.352,16.50,2.00,226.4,425.000,21.20
2003-07-18 16:30:00,13.39,401.000,26.77,15.06,96.391,16.70,2.00,244.2,333.000,22.10
2003-07-18 17:30:00,13.54,244.000,26.77,15.06,47.611,16.60,2.00,258.5,216.000,21.60
2003-07-18 18:30:00,12.21,184.000,26.77,15.06,60.019,15.90,2.00,270.8,157.000,21.60
2003-07-18 19:30:00,12.37,132.000,26.77,15.06,76.627,15.80,1.00,282.2,109.000,21.10
2003-07-18 20:30:00,13.28,51.000,26.77,15.06,40.219,15.80,1.00,293.3,45.000,19.80
2003-07-18 21:30:00,13.72,11.000,26.77,15.06,0.000,15.30,0.00,304.7,11.000,17.80
2003-07-18 22:30:00,13.33,0.000,26.77,15.06,0.000,15.00,2.00,316.8,0.000,17.60
2003-07-18 23:30:00,13.95,0.000,26.77,15.06,0.000,14.90,1.00,329.8,0.000,16.40
2003-07-19 00:30:00,13.61,0.000,26.77,15.06,0.000,14.20,0.00,343.7,0.000,15.10
2003-07-19 01:30:00,13.96,0.000,26.92,15.51,0.000,14.60,0.00,358.2,0.000,15.60
2003-07-19 02:30:00,13.59,0.000,26.92,15.51,0.000,14.30,0.00,12.8,0.000,15.40
2003-07-19 03:30:00,12.85,0.000,26.92,15.51,0.000,13.60,1.00,27.0,0.000,14.70
2003-07-19 04:30:00,12.00,0.000,26.92,15.51,0.000,12.50,1.00,40.2,0.000,13.20
2003-07-19 05:30:00,11.17,27.000,26.92,15.51,0.000,11.70,0.00,52.5,27.000,12.40
2003-07-19 06:30:00,11.32,73.000,26.92,15.51,162.481,11.70,0.00,64.1,55.000,12.20
2003-07-19 07:30:00,12.55,193.000,26.92,15.51,264.716,13.10,0.00,75.2,124.000,13.90
2003-07-19 08:30:00,12.75,324.000,26.92,15.51,339.964,13.90,1.00,86.5,184.000,15.60
2003-07-19 09:30:00,13.27,432.000,26.92,15.51,352.026,14.70,1.00,98.4,237.000,16.90
2003-07-19 10:30:00,13.28,450.000,26.92,15.51,218.497,15.20,1.00,112.1,302.000,18.20
2003-07-19 11:30:00,13.86,516.000,26.92,15.51,193.885,15.90,1.00,128.9,366.000,19.20
2003-07-19 12:30:00,15.12,550.000,26.92,15.51,197.305,17.30,2.00,150.4,385.000,21.10
2003-07-19 13:30:00,14.70,312.000,26.92,15.51,70.853,17.20,1.00,176.6,251.000,21.50
2003-07-19 14:30:00,14.89,304.000,26.92,15.51,72.106,17.10,2.00,203.5,243.000,20.90
2003-07-19 15:30:00,15.01,440.000,26.92,15.51,113.580,17.80,3.00,226.3,350.000,22.70
2003-07-19 16:30:00,15.31,368.000,26.92,15.51,93.769,18.10,4.00,244.1,302.000,23.10
2003-07-19 17:30:00,15.00,259.000,26.92,15.51,61.392,18.00,3.00,258.4,223.000,23.30
2003-07-19 18:30:00,15.84,142.000,26.92,15.51,17.856,18.10,4.00,270.7,134.000,22.20
2003-07-19 19:30:00,14.22,72.000,26.92,15.51,16.771,16.90,3.00,282.0,67.000,21.40
2003-07-19 20:30:00,14.01,27.000,26.92,15.51,13.606,16.60,3.00,293.1,25.000,20.90
2003-07-19 21:30:00,14.65,0.000,26.92,15.51,0.000,16.60,3.00,304.6,0.000,19.90
2003-07-19 22:30:00,14.70,0.000,26.92,15.51,0.000,16.20,3.00,316.7,0.000,18.70
2003-07-19 23:30:00,13.83,0.000,26.92,15.51,0.000,15.40,3.00,329.7,0.000,17.90
2003-07-20 00:30:00,13.28,0.000,26.92,15.51,0.000,14.90,2.00,343.6,0.000,17.40
2003-07-20 01:30:00,12.91,0.000,27.10,16.06,0.000,14.50,2.00,358.2,0.000,16.90
2003-07-20 02:30:00,13.15,0.000,27.10,16.06,0.000,14.40,2.00,12.8,0.000,16.30
2003-07-20 03:30:00,13.52,0.000,27.10,16.06,0.000,14.50,2.00,27.0,0.000,16.00
2003-07-20 04:30:00,13.17,0.000,27.10,16.06,0.000,14.10,2.00,40.3,0.000,15.50
2003-07-20 05:30:00,12.61,4.000,27.10,16.06,0.000,13.70,3.00,52.6,4.000,15.30
2003-07-20 06:30:00,13.06,9.000,27.10,16.06,9.250,14.00,2.00,64.2,8.000,15.40
2003-07-20 07:30:00,13.62,32.000,27.10,16.06,7.747,14.40,2.00,75.3,30.000,15.60
2003-07-20 08:30:00,13.75,106.000,27.10,16.06,14.652,14.40,1.00,86.6,100.000,15.40
2003-07-20 09:30:00,14.21,158.000,27.10,16.06,18.122,14.90,2.00,98.6,148.000,16.00
2003-07-20 10:30:00,14.87,198.000,27.10,16.06,16.287,15.60,1.00,112.3,187.000,16.80
2003-07-20 11:30:00,15.22,263.000,27.10,16.06,31.094,16.40,1.00,129.1,239.000,18.40
2003-07-20 12:30:00,15.15,247.000,27.10,16.06,23.964,16.50,1.00,150.5,227.000,18.80
2003-07-20 13:30:00,15.11,189.000,27.10,16.06,6.982,16.40,2.00,176.6,183.000,18.60
